order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
21065,7549,2025-04-30,Delivered,COD,166.07,5.0
21066,6529,2025-06-26,Delivered,UPI,109.15,
21067,10303,2025-11-21,Delivered,Credit Card,207.86,
21068,8055,2025-11-19,Delivered,UPI,90.8,
21069,15782,2025-11-10,Delivered,Credit Card,43.78,
21070,15365,2025-02-16,Delivered,Net Banking,163.96,5.0
21071,15465,2025-12-23,Delivered,UPI,219.9,
21072,7459,2025-01-31,Delivered,Credit Card,109.12,
21073,8198,2025-12-22,Cancelled,COD,201.9,
21074,14363,2025-09-29,Delivered,Wallet,165.83,1.0
21075,2526,2025-12-01,Delivered,Credit Card,159.52,
21076,17037,2025-10-08,Delivered,Debit Card,135.98,
21077,10862,2025-10-28,Cancelled,Debit Card,44.96,2.0
21078,16961,2025-12-05,Delivered,UPI,71.23,8.0
21079,15880,2025-12-08,Delivered,Credit Card,117.79,6.0
21080,7541,2025-04-14,Delivered,COD,68.98,
21081,2028,2025-12-31,Delivered,UPI,188.27,1.0
21082,18514,2025-08-16,Delivered,UPI,217.22,
21083,6936,2025-12-05,Delivered,Credit Card,166.88,
21084,7531,2025-05-04,Delivered,Net Banking,93.79,7.0
21085,18286,2025-05-26,Shipped,Wallet,103.03,7.0
21086,18461,2025-04-09,Delivered,Debit Card,158.74,3.0
21087,5406,2025-11-28,Delivered,Credit Card,166.16,
21088,1767,2025-09-22,Delivered,COD,146.87,
21089,21,2025-01-20,Delivered,COD,191.16,
21090,8841,2025-05-06,Delivered,UPI,41.86,
21091,11386,2025-02-09,Delivered,Debit Card,215.12,4.0
21092,5541,2025-06-05,Delivered,Credit Card,199.15,5.0
21093,5336,2025-11-21,Delivered,UPI,199.76,
21094,7209,2025-06-14,Delivered,Wallet,48.83,3.0
21095,5408,2025-01-17,Delivered,Debit Card,71.66,
21096,17166,2025-05-09,Delivered,Credit Card,140.35,
21097,12881,2025-10-07,Delivered,Wallet,129.85,
21098,16560,2025-07-07,Shipped,Credit Card,203.12,
21099,17210,2025-10-15,Delivered,UPI,152.35,
21100,8770,2025-10-16,Delivered,COD,174.46,
21101,9637,2025-11-04,Delivered,Net Banking,77.8,
21102,19613,2025-11-01,Delivered,Wallet,103.54,
21103,16337,2025-09-22,Delivered,Wallet,194.46,1.0
21104,15967,2025-08-17,Delivered,Credit Card,82.42,1.0
21105,11718,2025-02-01,Delivered,Debit Card,127.54,
21106,9307,2025-03-16,Delivered,Net Banking,72.92,
21107,17973,2025-11-18,Delivered,Wallet,89.79,
21108,16092,2025-11-12,Delivered,Wallet,116.73,
21109,10416,2025-07-28,Delivered,Credit Card,73.89,
21110,5544,2025-11-03,Delivered,COD,76.75,
21111,2974,2025-04-23,Shipped,Net Banking,187.66,
21112,11072,2025-01-09,Delivered,Net Banking,205.08,
21113,6016,2025-05-29,Delivered,Credit Card,49.7,5.0
21114,5427,2025-11-17,Delivered,Credit Card,127.0,1.0
21115,2112,2025-01-18,Delivered,Wallet,213.64,
21116,699,2025-02-09,Delivered,Credit Card,49.31,
21117,15670,2025-05-21,Delivered,Credit Card,108.63,6.0
21118,2163,2025-05-18,Delivered,Credit Card,52.7,
21119,17832,2025-07-25,Delivered,UPI,188.74,
21120,4334,2025-07-21,Delivered,Net Banking,73.47,
21121,15166,2025-01-14,Delivered,Credit Card,62.62,
21122,16448,2025-08-01,Delivered,Debit Card,63.47,
21123,15867,2025-02-14,Delivered,Debit Card,202.99,4.0
21124,17480,2025-10-04,Delivered,UPI,106.72,
21125,6852,2025-12-14,Delivered,COD,149.54,2.0
21126,19756,2025-12-30,Delivered,Credit Card,131.55,
21127,5693,2025-06-24,Delivered,Net Banking,93.57,
21128,18773,2025-09-12,Delivered,UPI,72.68,
21129,8814,2025-07-28,Delivered,Credit Card,204.17,5.0
21130,1149,2025-03-10,Delivered,Credit Card,205.36,
21131,15712,2025-07-05,Delivered,COD,195.51,1.0
21132,15754,2025-12-14,Shipped,Net Banking,152.16,
21133,3999,2025-07-22,Delivered,Wallet,184.28,
21134,16457,2025-11-02,Delivered,UPI,141.29,
21135,3190,2025-08-16,Delivered,COD,76.65,8.0
21136,3061,2025-07-11,Delivered,Wallet,199.58,
21137,16176,2025-01-26,Delivered,Debit Card,127.69,
21138,5900,2025-12-14,Shipped,Wallet,150.08,
21139,1549,2025-02-21,Delivered,Credit Card,181.15,
21140,19181,2025-10-10,Delivered,Credit Card,122.92,
21141,11153,2025-04-29,Delivered,Debit Card,128.42,8.0
21142,9056,2025-05-04,Delivered,Wallet,216.26,
21143,10168,2025-07-21,Delivered,Credit Card,206.01,
21144,13372,2025-07-02,Delivered,Debit Card,126.98,
21145,17237,2025-02-01,Cancelled,COD,131.82,8.0
21146,13417,2025-03-05,Delivered,Debit Card,212.06,5.0
21147,14733,2025-12-09,Delivered,Net Banking,148.45,
21148,3618,2025-06-17,Delivered,UPI,212.87,
21149,7735,2025-05-31,Shipped,Wallet,42.19,
21150,11747,2025-07-19,Delivered,UPI,219.59,3.0
21151,12439,2025-04-01,Delivered,Credit Card,131.74,
21152,5546,2025-02-03,Delivered,COD,98.76,
21153,19561,2025-12-01,Delivered,UPI,74.93,
21154,2411,2025-02-22,Delivered,Debit Card,150.61,
21155,2266,2025-09-05,Delivered,Debit Card,61.91,5.0
21156,4669,2025-10-02,Delivered,Wallet,61.35,
21157,15039,2025-01-04,Delivered,Wallet,203.5,6.0
21158,743,2025-10-13,Delivered,Credit Card,200.8,
21159,19796,2025-12-27,Shipped,Debit Card,175.95,
21160,19795,2025-11-16,Cancelled,Net Banking,185.01,
21161,3221,2025-06-05,Delivered,UPI,115.36,
21162,8061,2025-01-06,Delivered,COD,161.45,
21163,4133,2025-12-04,Delivered,Credit Card,74.82,
21164,8210,2025-11-11,Delivered,Credit Card,77.28,
21165,10696,2025-12-13,Shipped,Net Banking,195.17,
21166,16440,2025-12-27,Delivered,Credit Card,48.24,7.0
21167,730,2025-03-31,Delivered,UPI,168.38,
21168,19776,2025-04-19,Delivered,Credit Card,40.5,7.0
21169,18880,2025-06-01,Delivered,Credit Card,53.43,
21170,11421,2025-02-01,Delivered,Debit Card,122.57,
21171,9695,2025-12-20,Delivered,Wallet,104.46,
21172,11032,2025-10-16,Delivered,COD,43.14,
21173,368,2025-01-18,Delivered,Net Banking,74.26,
21174,14700,2025-09-25,Delivered,Wallet,157.59,
21175,10009,2025-02-21,Delivered,Wallet,114.33,
21176,5822,2025-10-28,Delivered,COD,109.07,
21177,9314,2025-09-16,Delivered,UPI,124.79,
21178,5939,2025-08-05,Delivered,Credit Card,142.1,
21179,13948,2025-05-12,Delivered,Wallet,216.5,
21180,12354,2025-10-02,Delivered,Wallet,161.56,
21181,7809,2025-04-24,Delivered,UPI,138.22,
21182,6352,2025-01-09,Delivered,UPI,143.11,8.0
21183,17585,2025-12-06,Delivered,UPI,164.54,6.0
21184,13607,2025-02-12,Delivered,Credit Card,166.21,3.0
21185,14260,2025-10-27,Delivered,Wallet,194.26,
21186,12428,2025-05-26,Delivered,UPI,110.1,
21187,1514,2025-06-28,Delivered,UPI,155.38,3.0
21188,1192,2025-04-10,Delivered,COD,129.55,
21189,8635,2025-02-22,Delivered,UPI,169.71,6.0
21190,18699,2025-01-18,Delivered,UPI,202.52,1.0
21191,10559,2025-01-06,Cancelled,Credit Card,188.16,2.0
21192,17544,2025-08-15,Delivered,COD,153.41,2.0
21193,1919,2025-11-30,Delivered,COD,117.3,2.0
21194,14446,2025-03-31,Delivered,Net Banking,160.6,
21195,5026,2025-01-29,Delivered,Credit Card,90.7,8.0
21196,10554,2025-07-26,Delivered,UPI,97.94,5.0
21197,5950,2025-07-15,Shipped,COD,211.06,
21198,14177,2025-10-12,Delivered,UPI,138.24,
21199,8055,2025-03-18,Cancelled,UPI,183.61,7.0
21200,9327,2025-11-20,Shipped,Credit Card,207.97,
21201,5027,2025-01-25,Delivered,Wallet,125.99,
21202,5735,2025-07-23,Delivered,Credit Card,42.87,8.0
21203,3605,2025-09-10,Delivered,UPI,100.04,
21204,11094,2025-04-03,Delivered,Credit Card,163.61,
21205,2915,2025-01-20,Delivered,UPI,55.1,6.0
21206,5500,2025-02-03,Delivered,Debit Card,201.28,
21207,10645,2025-11-25,Delivered,UPI,163.65,
21208,5610,2025-01-01,Delivered,Debit Card,112.56,1.0
21209,11825,2025-04-17,Delivered,COD,80.06,3.0
21210,285,2025-12-25,Delivered,Debit Card,128.32,
21211,19512,2025-05-29,Delivered,UPI,48.45,
21212,14551,2025-02-16,Delivered,Debit Card,121.63,
21213,10164,2025-01-21,Delivered,Debit Card,112.54,7.0
21214,18515,2025-12-13,Cancelled,COD,111.43,3.0
21215,17414,2025-11-25,Delivered,Credit Card,89.24,
21216,7419,2025-02-01,Delivered,UPI,101.38,1.0
21217,2357,2025-08-18,Delivered,UPI,165.32,
21218,5172,2025-09-01,Delivered,Wallet,152.49,6.0
21219,4232,2025-10-02,Delivered,Net Banking,148.62,
21220,14957,2025-02-23,Delivered,UPI,146.93,
21221,10976,2025-03-11,Delivered,UPI,90.47,
21222,16995,2025-12-13,Delivered,COD,174.59,4.0
21223,9882,2025-09-06,Delivered,UPI,41.16,
21224,15402,2025-05-19,Delivered,UPI,54.74,
21225,6517,2025-11-17,Delivered,UPI,206.54,3.0
21226,12101,2025-07-25,Delivered,UPI,126.26,
21227,12812,2025-02-11,Delivered,UPI,131.87,2.0
21228,15154,2025-10-21,Delivered,UPI,155.63,
21229,15989,2025-11-14,Delivered,Net Banking,158.82,
21230,5648,2025-01-18,Delivered,Credit Card,152.13,
21231,7757,2025-02-13,Delivered,Credit Card,135.75,1.0
21232,4185,2025-03-30,Shipped,Debit Card,55.49,3.0
21233,14904,2025-02-25,Delivered,Wallet,143.7,
21234,5547,2025-10-04,Delivered,Credit Card,155.08,
21235,7864,2025-02-03,Delivered,COD,63.67,
21236,16062,2025-02-05,Delivered,Debit Card,207.14,
21237,6853,2025-12-30,Delivered,UPI,42.14,
21238,5924,2025-07-31,Delivered,Debit Card,155.58,
21239,13035,2025-06-01,Delivered,Debit Card,189.9,
21240,19571,2025-05-14,Delivered,UPI,139.02,
21241,1269,2025-06-30,Delivered,UPI,80.59,
21242,16678,2025-04-14,Delivered,Credit Card,168.41,
21243,2477,2025-12-10,Shipped,Wallet,56.57,
21244,6943,2025-12-12,Delivered,UPI,116.5,
21245,8407,2025-12-21,Delivered,Debit Card,106.09,
21246,14332,2025-12-05,Delivered,UPI,160.83,4.0
21247,18634,2025-12-11,Delivered,Debit Card,205.82,2.0
21248,2035,2025-06-25,Delivered,Net Banking,178.72,
21249,14837,2025-04-21,Delivered,UPI,91.04,
21250,6508,2025-05-20,Delivered,Debit Card,164.04,8.0
21251,18151,2025-10-21,Shipped,Credit Card,101.09,2.0
21252,5672,2025-02-22,Delivered,Debit Card,160.48,
21253,13822,2025-01-02,Delivered,Debit Card,189.14,
21254,3323,2025-10-05,Delivered,UPI,48.88,
21255,19207,2025-07-20,Delivered,Debit Card,126.16,
21256,91,2025-10-14,Delivered,Net Banking,56.61,
21257,4756,2025-09-06,Shipped,Debit Card,127.41,
21258,13489,2025-03-03,Delivered,Credit Card,54.39,
21259,17070,2025-09-13,Delivered,COD,157.29,5.0
21260,19887,2025-12-24,Delivered,UPI,159.01,7.0
21261,3469,2025-08-18,Delivered,Wallet,90.9,8.0
21262,6216,2025-03-22,Delivered,Debit Card,121.81,
21263,17904,2025-03-12,Delivered,UPI,131.11,
21264,661,2025-03-14,Cancelled,Credit Card,135.55,
21265,14626,2025-10-03,Delivered,UPI,145.15,3.0
21266,8524,2025-11-06,Delivered,Debit Card,154.65,3.0
21267,13719,2025-03-02,Delivered,UPI,197.54,
21268,10560,2025-12-26,Delivered,Credit Card,128.03,6.0
21269,12604,2025-09-18,Delivered,Debit Card,203.04,3.0
21270,13313,2025-05-27,Delivered,Debit Card,129.79,
21271,12659,2025-04-30,Delivered,COD,207.93,
21272,13285,2025-10-17,Delivered,Debit Card,113.83,
21273,11379,2025-07-24,Delivered,Wallet,130.43,
21274,14216,2025-05-20,Delivered,Credit Card,68.19,8.0
21275,15531,2025-02-15,Delivered,Net Banking,131.73,1.0
21276,15771,2025-08-27,Delivered,COD,73.66,
21277,17069,2025-07-10,Delivered,UPI,191.64,2.0
21278,6402,2025-10-07,Delivered,Credit Card,54.45,4.0
21279,14862,2025-12-26,Delivered,UPI,71.3,
21280,18998,2025-06-26,Delivered,Net Banking,191.21,1.0
21281,7435,2025-12-23,Delivered,Debit Card,137.97,7.0
21282,15558,2025-01-16,Delivered,COD,112.63,
21283,5924,2025-08-14,Delivered,Debit Card,123.7,
21284,3512,2025-11-10,Shipped,Debit Card,119.51,
21285,9017,2025-03-21,Delivered,Wallet,134.11,
21286,16131,2025-07-21,Delivered,Credit Card,78.94,5.0
21287,6215,2025-11-07,Delivered,Credit Card,207.93,1.0
21288,5995,2025-07-13,Delivered,Net Banking,172.69,3.0
21289,5662,2025-08-17,Delivered,Net Banking,113.69,
21290,4424,2025-01-24,Delivered,COD,203.38,
21291,12294,2025-11-22,Shipped,UPI,167.27,
21292,4983,2025-01-03,Delivered,Debit Card,211.53,
21293,18779,2025-07-19,Delivered,Wallet,205.03,8.0
21294,6960,2025-07-06,Delivered,Wallet,46.65,
21295,10885,2025-02-01,Delivered,Wallet,73.3,
21296,8240,2025-04-01,Delivered,Wallet,126.32,
21297,19295,2025-10-10,Delivered,Wallet,88.38,
21298,8547,2025-11-30,Delivered,Debit Card,112.9,
21299,11278,2025-03-07,Delivered,Net Banking,160.62,6.0
21300,15251,2025-12-19,Delivered,Debit Card,93.11,
21301,3439,2025-03-11,Delivered,Net Banking,173.55,
21302,662,2025-08-29,Delivered,UPI,212.77,2.0
21303,9187,2025-09-13,Delivered,Credit Card,43.92,
21304,11032,2025-09-22,Delivered,Debit Card,110.35,5.0
21305,5838,2025-10-20,Delivered,Wallet,171.18,
21306,9333,2025-08-05,Delivered,Credit Card,173.96,
21307,12371,2025-01-11,Delivered,UPI,214.85,
21308,19514,2025-07-26,Delivered,UPI,149.01,2.0
21309,12095,2025-11-11,Delivered,Credit Card,193.37,
21310,9073,2025-08-14,Delivered,Net Banking,125.6,
21311,451,2025-03-02,Delivered,Wallet,170.12,
21312,6287,2025-03-22,Delivered,Net Banking,176.15,1.0
21313,7243,2025-07-14,Delivered,Credit Card,199.21,
21314,9623,2025-02-16,Delivered,UPI,154.23,
21315,15650,2025-02-19,Delivered,UPI,156.29,4.0
21316,15527,2025-08-13,Delivered,Credit Card,173.45,
21317,16892,2025-12-17,Delivered,UPI,145.72,1.0
21318,5894,2025-04-06,Delivered,UPI,193.89,
21319,6973,2025-07-03,Delivered,UPI,107.85,
21320,3034,2025-05-08,Delivered,Debit Card,68.94,
21321,17145,2025-10-13,Delivered,Credit Card,137.87,5.0
21322,13059,2025-07-28,Delivered,Credit Card,126.59,5.0
21323,1564,2025-08-22,Shipped,COD,206.15,
21324,6142,2025-07-27,Delivered,UPI,64.97,5.0
21325,3093,2025-11-05,Delivered,Wallet,168.46,5.0
21326,19428,2025-03-12,Shipped,COD,135.55,
21327,6547,2025-11-17,Delivered,Net Banking,87.53,8.0
21328,10010,2025-02-15,Delivered,Debit Card,156.68,3.0
21329,6428,2025-08-25,Delivered,Debit Card,97.77,
21330,9571,2025-07-13,Delivered,Debit Card,139.42,4.0
21331,19982,2025-06-01,Delivered,Credit Card,119.66,
21332,5844,2025-07-26,Delivered,UPI,81.39,
21333,5762,2025-04-13,Delivered,Credit Card,122.12,8.0
21334,7487,2025-06-07,Delivered,Credit Card,102.97,6.0
21335,3404,2025-01-14,Delivered,Credit Card,172.99,2.0
21336,14720,2025-12-31,Delivered,UPI,214.73,
21337,7632,2025-02-03,Shipped,Debit Card,106.61,3.0
21338,11649,2025-11-10,Delivered,Credit Card,48.29,
21339,13237,2025-05-20,Delivered,UPI,112.62,
21340,727,2025-10-13,Delivered,UPI,201.2,4.0
21341,12897,2025-05-15,Delivered,Credit Card,81.21,1.0
21342,10692,2025-12-16,Delivered,Credit Card,113.29,5.0
21343,1649,2025-02-26,Delivered,Credit Card,193.97,3.0
21344,2529,2025-05-19,Delivered,UPI,109.93,
21345,8908,2025-12-25,Delivered,UPI,199.79,7.0
21346,6968,2025-03-06,Delivered,Credit Card,104.73,
21347,8816,2025-08-03,Delivered,UPI,93.76,8.0
21348,12746,2025-01-12,Delivered,Debit Card,216.99,1.0
21349,3131,2025-11-27,Delivered,UPI,167.99,3.0
21350,13254,2025-04-11,Delivered,Credit Card,95.25,7.0
21351,16366,2025-06-10,Delivered,UPI,103.59,6.0
21352,59,2025-06-03,Delivered,COD,110.09,1.0
21353,7449,2025-04-02,Delivered,UPI,122.05,
21354,5620,2025-10-01,Delivered,Wallet,203.81,8.0
21355,8702,2025-08-02,Delivered,Net Banking,133.95,8.0
21356,12371,2025-04-04,Delivered,Net Banking,104.95,
21357,3793,2025-12-03,Delivered,Debit Card,103.72,
21358,2721,2025-06-12,Delivered,Net Banking,79.13,1.0
21359,14535,2025-07-07,Delivered,UPI,77.76,4.0
21360,13661,2025-07-02,Delivered,UPI,205.02,
21361,9305,2025-01-26,Delivered,COD,136.22,7.0
21362,10121,2025-01-31,Delivered,Debit Card,90.66,
21363,5530,2025-11-05,Delivered,Debit Card,83.11,3.0
21364,6638,2025-11-02,Delivered,Wallet,164.61,
21365,6475,2025-10-15,Delivered,Credit Card,60.25,1.0
21366,14495,2025-11-04,Delivered,UPI,115.84,
21367,11128,2025-04-13,Delivered,Credit Card,85.0,4.0
21368,14542,2025-12-13,Delivered,COD,118.92,4.0
21369,11866,2025-01-18,Delivered,Debit Card,46.22,
21370,10938,2025-08-01,Shipped,Debit Card,80.54,
21371,6480,2025-08-06,Delivered,Wallet,111.93,
21372,7950,2025-06-24,Delivered,Debit Card,71.37,
21373,17813,2025-10-07,Delivered,Credit Card,170.13,
21374,11537,2025-05-07,Delivered,Credit Card,88.57,
21375,10554,2025-05-13,Shipped,Credit Card,219.92,8.0
21376,1076,2025-01-31,Delivered,Credit Card,54.01,2.0
21377,13383,2025-12-30,Delivered,Debit Card,65.53,
21378,13667,2025-09-09,Delivered,Credit Card,162.46,
21379,13759,2025-07-28,Cancelled,Net Banking,57.41,
21380,1820,2025-01-30,Delivered,UPI,141.27,
21381,6075,2025-04-23,Delivered,UPI,148.21,3.0
21382,7487,2025-08-07,Delivered,COD,188.32,
21383,16512,2025-10-10,Delivered,Debit Card,54.39,
21384,19659,2025-08-11,Shipped,COD,51.42,
21385,8353,2025-12-21,Delivered,Wallet,163.03,
21386,11099,2025-04-13,Delivered,UPI,202.39,
21387,132,2025-11-12,Cancelled,Credit Card,88.91,
21388,164,2025-10-07,Delivered,UPI,107.14,
21389,1498,2025-01-23,Delivered,UPI,83.31,
21390,14347,2025-05-18,Shipped,Credit Card,162.99,
21391,3578,2025-12-31,Delivered,Wallet,87.37,
21392,15130,2025-02-26,Cancelled,UPI,54.47,3.0
21393,8698,2025-02-25,Delivered,Debit Card,184.51,4.0
21394,16991,2025-08-15,Delivered,Debit Card,114.72,
21395,17427,2025-10-22,Delivered,Wallet,209.48,
21396,17634,2025-01-11,Delivered,UPI,130.08,
21397,10893,2025-04-13,Shipped,UPI,169.63,
21398,15787,2025-07-01,Delivered,UPI,80.51,
21399,13247,2025-09-26,Delivered,Net Banking,68.11,
21400,3768,2025-05-08,Delivered,UPI,176.47,
21401,7682,2025-07-25,Delivered,Debit Card,167.33,
21402,19287,2025-06-10,Delivered,Credit Card,44.42,4.0
21403,15469,2025-07-23,Delivered,UPI,56.3,
21404,5406,2025-09-24,Delivered,UPI,189.06,8.0
21405,5720,2025-10-01,Delivered,Net Banking,61.73,4.0
21406,5224,2025-03-18,Delivered,COD,141.33,
21407,6630,2025-05-28,Delivered,COD,86.69,6.0
21408,18655,2025-04-21,Delivered,UPI,82.98,
21409,8729,2025-05-19,Delivered,Credit Card,123.69,1.0
21410,7363,2025-05-19,Delivered,Credit Card,47.13,4.0
21411,4894,2025-01-16,Cancelled,Net Banking,205.39,
21412,17920,2025-11-10,Delivered,Credit Card,98.96,4.0
21413,19194,2025-06-13,Delivered,UPI,189.79,
21414,6522,2025-12-01,Delivered,UPI,57.67,
21415,12400,2025-09-15,Shipped,Credit Card,136.96,
21416,19215,2025-12-08,Delivered,Credit Card,208.64,1.0
21417,10076,2025-12-10,Delivered,COD,133.23,
21418,9457,2025-01-13,Delivered,Credit Card,163.44,
21419,10606,2025-06-26,Delivered,Debit Card,138.37,
21420,671,2025-04-02,Delivered,COD,123.0,
21421,6067,2025-05-11,Delivered,Wallet,40.32,
21422,13925,2025-03-05,Delivered,Credit Card,137.85,
21423,19369,2025-01-12,Delivered,Credit Card,210.9,
21424,11388,2025-05-24,Delivered,UPI,60.2,
21425,3853,2025-10-20,Delivered,Credit Card,152.96,
21426,8587,2025-12-07,Delivered,UPI,178.99,2.0
21427,9889,2025-07-30,Delivered,Debit Card,131.45,
21428,3082,2025-02-13,Delivered,Debit Card,216.89,6.0
21429,6641,2025-06-20,Delivered,UPI,203.03,4.0
21430,8999,2025-10-05,Delivered,COD,45.43,
21431,5390,2025-06-27,Delivered,UPI,216.07,
21432,7133,2025-03-26,Delivered,Credit Card,194.31,
21433,5646,2025-10-15,Delivered,UPI,88.07,
21434,12329,2025-10-31,Delivered,Wallet,46.92,
21435,11602,2025-10-18,Delivered,UPI,105.48,8.0
21436,11052,2025-08-06,Delivered,UPI,72.64,
21437,1924,2025-09-05,Delivered,UPI,80.32,
21438,3693,2025-09-20,Delivered,Credit Card,41.65,8.0
21439,2224,2025-12-08,Delivered,Net Banking,140.54,
21440,1282,2025-03-03,Delivered,UPI,199.84,1.0
21441,5064,2025-08-10,Delivered,Debit Card,142.36,
21442,3945,2025-07-13,Delivered,Credit Card,139.83,
21443,14458,2025-03-30,Delivered,COD,149.57,1.0
21444,13861,2025-12-29,Delivered,Debit Card,117.83,4.0
21445,4078,2025-10-30,Delivered,UPI,170.65,1.0
21446,3334,2025-04-21,Delivered,COD,104.34,8.0
21447,2913,2025-10-31,Delivered,Wallet,182.62,
21448,6475,2025-04-08,Delivered,UPI,73.15,
21449,5982,2025-04-21,Delivered,UPI,188.7,
21450,582,2025-11-28,Delivered,Credit Card,176.35,
21451,11365,2025-12-02,Delivered,UPI,212.75,
21452,18057,2025-11-06,Delivered,Wallet,206.47,
21453,10810,2025-12-30,Delivered,UPI,211.26,
21454,1297,2025-02-11,Delivered,UPI,183.47,2.0
21455,12041,2025-07-29,Delivered,Credit Card,71.68,
21456,9776,2025-07-02,Delivered,UPI,88.67,2.0
21457,18252,2025-08-24,Delivered,COD,176.04,
21458,7339,2025-08-27,Delivered,Debit Card,144.92,
21459,14995,2025-09-04,Delivered,Credit Card,61.1,
21460,783,2025-05-03,Delivered,Credit Card,175.33,
21461,14389,2025-01-19,Delivered,Debit Card,181.35,
21462,847,2025-05-15,Cancelled,Debit Card,141.66,
21463,6938,2025-10-07,Delivered,Debit Card,201.49,5.0
21464,19029,2025-05-28,Delivered,UPI,148.87,
21465,14001,2025-07-25,Delivered,Credit Card,144.67,
21466,18596,2025-12-27,Delivered,COD,167.26,8.0
21467,9992,2025-10-10,Shipped,Net Banking,142.28,2.0
21468,12188,2025-12-08,Delivered,Credit Card,57.79,8.0
21469,10437,2025-05-30,Delivered,Net Banking,72.91,5.0
21470,9658,2025-08-06,Delivered,Wallet,213.65,6.0
21471,11594,2025-03-26,Delivered,UPI,102.89,2.0
21472,795,2025-06-13,Cancelled,UPI,94.62,
21473,3744,2025-04-04,Delivered,Credit Card,112.62,
21474,4356,2025-07-30,Delivered,Credit Card,163.09,7.0
21475,7713,2025-08-16,Delivered,UPI,109.82,
21476,8755,2025-03-10,Delivered,UPI,183.06,
21477,14737,2025-11-21,Delivered,COD,121.01,5.0
21478,3333,2025-03-19,Shipped,Credit Card,77.7,5.0
21479,11411,2025-06-19,Delivered,COD,122.33,
21480,5574,2025-03-05,Delivered,Debit Card,102.38,
21481,10390,2025-03-15,Shipped,UPI,142.4,5.0
21482,12594,2025-07-11,Delivered,Debit Card,193.41,
21483,11693,2025-08-26,Delivered,Debit Card,55.87,6.0
21484,4370,2025-01-28,Delivered,Credit Card,207.92,
21485,14123,2025-02-19,Delivered,UPI,105.09,
21486,13079,2025-05-14,Delivered,COD,202.81,
21487,18727,2025-01-30,Delivered,Credit Card,71.17,1.0
21488,12720,2025-09-30,Delivered,UPI,128.37,
21489,14361,2025-12-02,Shipped,Debit Card,171.98,
21490,16219,2025-10-05,Delivered,Debit Card,164.94,2.0
21491,2121,2025-08-20,Shipped,COD,130.89,
21492,13874,2025-12-15,Delivered,Debit Card,53.44,2.0
21493,6448,2025-06-01,Shipped,UPI,50.5,4.0
21494,16451,2025-01-07,Delivered,UPI,138.46,
21495,9683,2025-01-31,Delivered,UPI,72.35,
21496,11642,2025-12-05,Delivered,UPI,217.96,7.0
21497,5345,2025-12-23,Delivered,COD,42.37,
21498,13025,2025-01-23,Delivered,COD,203.18,
21499,729,2025-12-07,Delivered,COD,176.75,
21500,14918,2025-03-05,Delivered,UPI,60.33,1.0
21501,3292,2025-05-24,Delivered,Net Banking,51.67,7.0
21502,4625,2025-10-18,Delivered,Credit Card,126.77,
