return_id,order_id,order_item_id,return_date,return_qty,reason,refund_amount
1562,18175,37266,2025-03-07,1,Changed Mind,16815.65
1563,18236,37381,2025-01-29,1,Size Issue,14178.86
1564,18242,37393,2025-05-25,2,Size Issue,1908.51
1565,18255,37418,2025-06-17,1,Damaged,4294.05
1566,18257,37423,2025-06-27,1,Not as Expected,71169.78
1567,18277,37460,2025-04-05,1,Not as Expected,4346.94
1568,18282,37468,2025-05-30,1,Size Issue,9855.98
1569,18300,37501,2025-10-23,2,Size Issue,53550.12
1570,18312,37523,2025-04-30,1,Size Issue,5667.28
1571,18313,37525,2025-11-17,1,Size Issue,879.35
1572,18315,37528,2025-05-24,1,Size Issue,13820.29
1573,18317,37532,2025-05-22,1,Changed Mind,7787.84
1574,18324,37546,2025-11-19,1,Damaged,50197.74
1575,18352,37605,2025-11-06,1,Wrong Item,15359.81
1576,18375,37658,2025-08-07,1,Not as Expected,2960.36
1577,18389,37685,2025-06-11,1,Damaged,9692.23
1578,18407,37725,2025-06-03,2,Changed Mind,53497.98
1579,18411,37732,2025-04-05,1,Not as Expected,94538.19
1580,18415,37738,2025-02-08,1,Damaged,1938.13
1581,18427,37770,2025-10-31,1,Not as Expected,4791.33
1582,18431,37781,2025-07-26,3,Size Issue,11094.48
1583,18466,37856,2025-11-13,1,Damaged,14397.76
1584,18511,37939,2025-04-28,2,Size Issue,99586.4
1585,18518,37952,2025-01-27,1,Changed Mind,599.79
1586,18540,37999,2025-03-05,1,Size Issue,4432.76
1587,18579,38076,2025-03-04,1,Wrong Item,2365.54
1588,18580,38079,2025-02-11,1,Size Issue,6949.85
1589,18584,38084,2025-11-08,1,Changed Mind,54858.78
1590,18589,38093,2025-10-23,1,Not as Expected,16432.65
1591,18589,38094,2025-11-06,1,Changed Mind,6962.18
1592,18595,38108,2025-12-14,1,Changed Mind,13146.12
1593,18613,38146,2025-06-14,1,Damaged,26522.53
1594,18614,38148,2025-05-07,1,Not as Expected,7912.51
1595,18624,38170,2025-06-30,1,Not as Expected,1436.99
1596,18624,38172,2025-07-20,1,Size Issue,16558.65
1597,18641,38209,2025-12-12,1,Not as Expected,5061.04
1598,18645,38219,2025-12-28,1,Wrong Item,75913.25
1599,18674,38281,2025-10-31,1,Not as Expected,9595.34
1600,18683,38301,2025-06-29,1,Wrong Item,17257.41
1601,18701,38338,2025-10-22,1,Not as Expected,3929.29
1602,18719,38376,2025-10-04,1,Damaged,5390.24
1603,18724,38387,2025-12-31,1,Damaged,25262.93
1604,18742,38420,2025-08-05,1,Not as Expected,8394.29
1605,18750,38433,2025-09-30,1,Not as Expected,3260.61
1606,18758,38446,2025-03-20,2,Size Issue,794.52
1607,18766,38459,2025-08-06,1,Changed Mind,5257.17
1608,18770,38469,2025-02-15,2,Changed Mind,35171.7
1609,18792,38513,2025-11-18,1,Wrong Item,12528.55
1610,18805,38539,2025-11-30,1,Size Issue,18520.4
1611,18812,38557,2025-12-24,1,Not as Expected,7830.78
1612,18832,38597,2025-12-20,1,Changed Mind,27703.03
1613,18842,38614,2025-11-06,1,Not as Expected,2013.34
1614,18888,38711,2025-10-26,1,Not as Expected,3570.23
1615,18891,38716,2025-07-28,1,Changed Mind,25349.04
1616,18898,38731,2025-05-29,1,Size Issue,12162.19
1617,18903,38738,2025-08-12,1,Size Issue,71187.21
1618,18908,38748,2025-11-02,1,Wrong Item,19996.54
1619,18930,38793,2025-02-28,1,Not as Expected,17278.36
1620,18949,38825,2025-09-30,1,Damaged,19354.54
1621,18953,38830,2025-02-14,1,Not as Expected,15626.46
1622,18964,38855,2025-09-17,1,Changed Mind,1122.65
1623,18978,38887,2025-02-07,1,Wrong Item,30478.37
1624,18997,38921,2025-08-29,1,Size Issue,21056.8
1625,19002,38929,2025-07-31,1,Damaged,26013.78
1626,19012,38951,2025-03-13,1,Changed Mind,72922.62
1627,19035,39001,2025-03-07,1,Not as Expected,68294.68
1628,19058,39051,2025-04-16,1,Damaged,5363.17
1629,19066,39067,2025-03-13,1,Wrong Item,17007.89
1630,19091,39119,2025-10-22,1,Wrong Item,2008.41
1631,19091,39120,2025-10-09,1,Not as Expected,56768.87
1632,19093,39125,2025-12-19,1,Not as Expected,7037.18
1633,19101,39144,2025-02-10,1,Changed Mind,9240.33
1634,19102,39147,2025-08-26,1,Size Issue,6334.02
1635,19111,39161,2025-10-07,1,Changed Mind,3483.74
1636,19117,39176,2025-11-11,1,Wrong Item,2961.18
1637,19137,39217,2025-07-11,1,Wrong Item,710.61
1638,19145,39231,2025-10-20,1,Not as Expected,1125.91
1639,19158,39267,2025-03-09,1,Wrong Item,508.34
1640,19164,39279,2025-04-03,1,Changed Mind,39817.78
1641,19173,39298,2025-08-01,1,Size Issue,15315.33
1642,19178,39306,2025-07-16,1,Changed Mind,29971.86
1643,19198,39339,2025-05-31,1,Changed Mind,2562.62
1644,19258,39464,2025-09-07,1,Size Issue,13191.41
1645,19261,39471,2025-08-20,1,Damaged,18165.69
1646,19277,39506,2025-05-19,1,Not as Expected,34139.77
1647,19287,39527,2025-05-19,1,Wrong Item,17278.36
1648,19295,39539,2025-09-03,1,Wrong Item,10720.13
1649,19302,39547,2025-04-14,1,Size Issue,51357.09
1650,19303,39548,2025-08-05,1,Size Issue,57746.08
1651,19317,39578,2025-09-07,1,Damaged,3088.13
1652,19329,39600,2025-02-01,2,Changed Mind,5349.92
1653,19358,39659,2025-06-13,1,Changed Mind,2390.84
1654,19366,39676,2025-12-24,1,Damaged,21056.8
1655,19377,39701,2025-02-05,2,Changed Mind,43274.61
1656,19383,39712,2025-12-15,1,Changed Mind,74915.56
1657,19390,39723,2025-06-17,1,Damaged,27918.45
1658,19402,39744,2025-05-25,1,Damaged,16061.42
1659,19405,39751,2025-03-10,1,Not as Expected,6628.98
1660,19406,39752,2025-03-06,1,Wrong Item,50501.79
1661,19419,39780,2025-11-10,1,Not as Expected,67295.29
1662,19435,39808,2025-05-03,2,Not as Expected,80269.72
1663,19449,39846,2025-07-08,1,Size Issue,2023.95
1664,19450,39847,2025-08-11,1,Not as Expected,6260.4
1665,19450,39848,2025-08-08,1,Wrong Item,2786.99
1666,19474,39898,2025-02-12,1,Size Issue,9877.75
1667,19481,39917,2025-07-30,1,Damaged,23776.88
1668,19483,39922,2025-04-08,1,Changed Mind,5702.48
1669,19489,39934,2025-09-12,2,Size Issue,48167.28
1670,19490,39935,2025-09-27,2,Wrong Item,31459.94
1671,19499,39951,2025-05-14,1,Changed Mind,7451.65
1672,19505,39964,2025-09-12,1,Changed Mind,8319.11
1673,19537,40032,2025-11-07,1,Size Issue,11961.19
1674,19576,40108,2025-12-04,1,Not as Expected,4159.41
1675,19577,40112,2025-06-27,2,Not as Expected,20994.3
1676,19607,40177,2025-04-05,1,Damaged,7965.2
1677,19616,40198,2025-10-24,1,Changed Mind,31516.75
1678,19636,40243,2025-08-12,1,Wrong Item,9103.58
1679,19661,40280,2025-02-28,1,Wrong Item,12974.84
1680,19663,40287,2025-09-02,2,Not as Expected,10734.08
1681,19685,40328,2025-05-08,1,Size Issue,19784.08
1682,19702,40368,2025-03-07,1,Not as Expected,18844.01
1683,19707,40375,2025-09-23,1,Not as Expected,5674.0
1684,19745,40447,2025-09-20,1,Size Issue,14526.56
1685,19755,40471,2025-05-30,1,Size Issue,17303.65
1686,19768,40499,2025-10-12,2,Changed Mind,11625.81
1687,19780,40526,2025-11-18,1,Damaged,9889.66
1688,19785,40536,2025-12-16,1,Not as Expected,5095.01
1689,19787,40539,2025-03-25,1,Wrong Item,6856.05
1690,19788,40541,2025-12-08,1,Wrong Item,74915.56
1691,19796,40557,2025-05-10,2,Changed Mind,7770.58
1692,19812,40585,2025-11-14,4,Changed Mind,207885.89
1693,19812,40586,2025-11-01,1,Size Issue,3367.24
1694,19813,40588,2025-06-19,1,Changed Mind,9747.05
1695,19814,40590,2025-11-22,1,Not as Expected,682.74
1696,19824,40611,2025-05-14,1,Damaged,6102.26
1697,19826,40616,2025-12-31,1,Not as Expected,15434.94
1698,19832,40628,2025-10-23,1,Wrong Item,19995.09
1699,19856,40681,2025-02-19,1,Damaged,2516.67
1700,19857,40683,2025-04-02,1,Size Issue,67919.37
1701,19861,40690,2025-06-21,1,Not as Expected,16342.34
1702,19896,40754,2025-08-29,1,Wrong Item,1366.02
1703,19937,40830,2025-10-28,1,Size Issue,53395.67
1704,19957,40870,2025-12-25,1,Size Issue,749.74
1705,19959,40875,2025-04-15,1,Damaged,7931.36
1706,19971,40897,2025-10-21,1,Wrong Item,2434.49
1707,20001,40948,2025-09-15,1,Not as Expected,71169.78
1708,20012,40968,2025-06-06,1,Not as Expected,5186.92
1709,20061,41070,2025-12-16,1,Not as Expected,2304.3
1710,20064,41075,2025-07-12,1,Not as Expected,28306.76
1711,20080,41109,2025-02-21,1,Damaged,2408.53
1712,20091,41134,2025-08-29,1,Changed Mind,3009.33
1713,20095,41142,2025-10-28,1,Damaged,3359.37
1714,20107,41172,2025-04-08,1,Wrong Item,4005.78
1715,20111,41180,2025-08-17,1,Not as Expected,2567.87
1716,20118,41195,2025-02-25,1,Size Issue,2248.83
1717,20121,41201,2025-06-19,1,Damaged,19573.94
1718,20130,41215,2025-02-16,1,Wrong Item,67440.52
1719,20136,41232,2025-12-31,1,Size Issue,9878.7
1720,20147,41251,2025-08-01,1,Damaged,16473.19
1721,20147,41254,2025-08-25,2,Not as Expected,1858.33
1722,20157,41268,2025-07-29,2,Not as Expected,7414.91
1723,20178,41309,2025-01-17,1,Size Issue,4469.42
1724,20179,41312,2025-12-23,1,Damaged,7903.37
1725,20186,41325,2025-11-06,1,Not as Expected,29506.58
1726,20196,41346,2025-07-09,1,Wrong Item,61442.62
1727,20209,41372,2025-09-16,1,Wrong Item,7079.25
1728,20211,41377,2025-10-11,1,Damaged,74915.56
1729,20231,41420,2025-02-06,1,Not as Expected,6829.78
1730,20233,41425,2025-07-03,1,Size Issue,6239.9
1731,20240,41443,2025-02-23,1,Damaged,5470.98
1732,20258,41487,2025-02-04,1,Size Issue,30388.87
1733,20275,41518,2025-12-31,1,Not as Expected,11683.13
1734,20298,41569,2025-12-19,1,Changed Mind,83230.53
1735,20335,41628,2025-10-15,2,Damaged,178434.24
1736,20350,41655,2025-06-29,1,Changed Mind,23242.19
1737,20352,41662,2025-12-07,1,Size Issue,3345.49
1738,20360,41687,2025-07-27,1,Not as Expected,85034.68
1739,20375,41727,2025-06-14,1,Not as Expected,5914.31
1740,20403,41781,2025-07-27,1,Damaged,23328.86
1741,20431,41847,2025-12-21,1,Damaged,14380.38
1742,20453,41891,2025-07-15,1,Size Issue,6911.7
1743,20465,41917,2025-11-27,1,Size Issue,8659.61
1744,20466,41919,2025-11-24,1,Size Issue,10553.13
1745,20474,41937,2025-12-25,4,Not as Expected,29529.03
1746,20475,41939,2025-01-21,1,Size Issue,4222.19
1747,20477,41944,2025-10-28,1,Wrong Item,89217.12
1748,20518,42026,2025-10-29,1,Not as Expected,2398.2
1749,20520,42030,2025-11-11,1,Damaged,10824.51
1750,20523,42039,2025-11-10,1,Changed Mind,29971.86
1751,20543,42072,2025-10-14,1,Size Issue,21982.31
1752,20560,42124,2025-07-01,1,Size Issue,7126.76
1753,20570,42147,2025-12-28,1,Not as Expected,6007.76
1754,20571,42148,2025-12-31,1,Size Issue,2269.19
1755,20595,42194,2025-12-06,1,Wrong Item,2432.31
1756,20597,42197,2025-10-19,1,Changed Mind,50501.79
1757,20610,42227,2025-02-14,1,Size Issue,102637.99
1758,20651,42312,2025-09-30,1,Wrong Item,6341.61
1759,20652,42316,2025-06-27,1,Wrong Item,13146.12
1760,20669,42350,2025-09-11,1,Size Issue,32008.06
1761,20673,42357,2025-11-30,2,Damaged,48026.78
1762,20674,42363,2025-08-24,1,Wrong Item,77286.53
1763,20687,42392,2025-12-31,1,Damaged,15179.22
1764,20689,42395,2025-12-10,2,Wrong Item,52129.3
1765,20690,42397,2025-11-27,1,Not as Expected,17547.94
1766,20709,42438,2025-12-31,1,Wrong Item,50501.79
1767,20729,42484,2025-02-17,2,Not as Expected,6084.16
1768,20736,42501,2025-12-31,1,Damaged,34139.77
1769,20751,42530,2025-09-12,2,Changed Mind,6084.16
1770,20756,42538,2025-12-31,1,Wrong Item,4567.71
1771,20759,42543,2025-11-10,1,Not as Expected,17997.2
1772,20773,42575,2025-02-02,1,Changed Mind,50501.79
1773,20773,42576,2025-02-01,1,Size Issue,3956.66
1774,20781,42596,2025-02-22,1,Changed Mind,26775.06
1775,20802,42641,2025-04-05,1,Wrong Item,42740.15
1776,20818,42679,2025-11-11,1,Damaged,1669.73
1777,20862,42779,2025-04-05,1,Wrong Item,397.26
1778,20874,42799,2025-12-12,1,Size Issue,3797.49
1779,20878,42809,2025-03-30,1,Not as Expected,6254.87
1780,20912,42886,2025-04-14,1,Changed Mind,61476.94
1781,20919,42902,2025-10-16,1,Damaged,24772.71
1782,20934,42929,2025-07-03,1,Wrong Item,29585.03
1783,20942,42944,2025-01-31,1,Wrong Item,3176.51
1784,20946,42950,2025-09-23,1,Damaged,37595.57
1785,20951,42962,2025-04-21,1,Changed Mind,71169.78
1786,20966,42999,2025-04-24,1,Wrong Item,20883.19
1787,20977,43027,2025-04-04,1,Damaged,30579.33
1788,20979,43030,2025-08-21,1,Not as Expected,5321.34
1789,20985,43046,2025-05-15,2,Not as Expected,1760.53
1790,20991,43062,2025-03-29,1,Not as Expected,11924.3
1791,20995,43069,2025-12-11,1,Size Issue,10486.19
1792,21029,43123,2025-11-07,2,Not as Expected,1564.91
1793,21038,43139,2025-07-01,1,Wrong Item,1109.22
1794,21048,43168,2025-03-25,1,Size Issue,5303.18
1795,21050,43173,2025-11-30,1,Wrong Item,69557.88
1796,21053,43180,2025-09-03,1,Wrong Item,2600.53
1797,21067,43207,2025-11-26,1,Changed Mind,15381.02
1798,21086,43247,2025-04-11,1,Changed Mind,2347.62
1799,21092,43258,2025-06-17,2,Size Issue,17290.86
1800,21106,43287,2025-04-03,1,Wrong Item,21066.07
1801,21115,43306,2025-02-07,1,Damaged,72922.62
1802,21142,43367,2025-05-19,1,Damaged,24526.24
1803,21143,43368,2025-07-30,1,Size Issue,1697.72
1804,21148,43381,2025-07-13,1,Not as Expected,9401.25
1805,21156,43397,2025-10-16,1,Changed Mind,3042.08
1806,21174,43435,2025-10-10,1,Wrong Item,1072.93
1807,21175,43437,2025-03-02,1,Size Issue,879.35
1808,21179,43446,2025-05-22,1,Wrong Item,14073.83
1809,21195,43478,2025-02-03,1,Size Issue,3405.03
1810,21204,43491,2025-04-29,2,Wrong Item,706.24
1811,21229,43544,2025-11-25,1,Changed Mind,3802.6
1812,21233,43552,2025-03-04,1,Changed Mind,749.74
1813,21238,43572,2025-08-12,1,Damaged,3671.29
1814,21239,43573,2025-06-14,1,Damaged,15454.53
1815,21262,43618,2025-04-17,1,Wrong Item,76531.21
1816,21270,43637,2025-06-09,1,Size Issue,5923.53
1817,21281,43663,2025-12-31,1,Changed Mind,56576.62
1818,21287,43679,2025-11-23,1,Damaged,11719.86
1819,21307,43720,2025-01-24,1,Damaged,53004.96
1820,21309,43723,2025-11-22,1,Size Issue,19995.09
1821,21313,43730,2025-07-27,1,Wrong Item,33302.07
1822,21321,43754,2025-10-25,1,Size Issue,1266.38
1823,21374,43851,2025-06-02,3,Wrong Item,4618.95
1824,21396,43896,2025-01-30,2,Size Issue,7487.44
1825,21406,43913,2025-03-26,1,Wrong Item,7216.89
1826,21410,43921,2025-05-28,2,Size Issue,74697.28
1827,21413,43927,2025-07-11,4,Changed Mind,242263.04
1828,21422,43943,2025-03-09,2,Damaged,36709.12
1829,21425,43949,2025-11-02,1,Wrong Item,4622.7
1830,21432,43963,2025-04-03,1,Wrong Item,9543.37
1831,21434,43967,2025-11-05,1,Size Issue,26759.6
1832,21463,44027,2025-11-03,1,Size Issue,2432.31
1833,21465,44031,2025-08-01,1,Changed Mind,10553.13
1834,21470,44040,2025-08-23,1,Not as Expected,3987.62
1835,21477,44054,2025-12-05,1,Size Issue,19226.28
1836,21484,44069,2025-02-03,1,Changed Mind,17272.71
1837,21487,44073,2025-02-25,1,Damaged,5726.69
1838,21502,44105,2025-11-07,1,Damaged,6811.11
1839,21513,44125,2025-10-15,1,Not as Expected,6341.53
1840,21513,44128,2025-10-25,1,Changed Mind,23458.19
1841,21516,44133,2025-10-10,2,Wrong Item,2814.18
1842,21520,44147,2025-04-27,1,Changed Mind,63554.53
1843,21531,44168,2025-09-17,1,Wrong Item,11438.37
1844,21548,44205,2025-06-26,1,Wrong Item,18363.32
1845,21550,44208,2025-07-05,1,Not as Expected,11212.7
1846,21559,44227,2025-07-19,1,Wrong Item,57794.31
1847,21559,44228,2025-07-17,2,Damaged,4695.23
1848,21561,44233,2025-06-26,1,Size Issue,19784.08
1849,21575,44258,2025-08-05,1,Damaged,21103.03
1850,21591,44292,2025-02-01,1,Changed Mind,50501.79
1851,21600,44311,2025-04-07,1,Changed Mind,4622.7
1852,21624,44360,2025-05-18,1,Size Issue,393.06
1853,21639,44385,2025-11-16,2,Not as Expected,58591.04
1854,21640,44387,2025-03-05,1,Not as Expected,11728.56
1855,21644,44392,2025-12-31,3,Wrong Item,13000.67
1856,21647,44399,2025-11-08,2,Damaged,7757.86
1857,21660,44421,2025-08-04,1,Wrong Item,1785.2
1858,21663,44428,2025-08-31,1,Size Issue,4791.33
1859,21679,44457,2025-06-03,1,Size Issue,21570.55
1860,21710,44521,2025-08-16,1,Damaged,70160.77
1861,21722,44548,2025-11-26,1,Size Issue,14322.43
1862,21738,44584,2025-11-12,1,Changed Mind,13822.69
1863,21746,44602,2025-05-11,1,Changed Mind,11872.27
1864,21754,44620,2025-12-04,1,Not as Expected,13837.65
1865,21767,44646,2025-03-25,1,Wrong Item,1074.66
1866,21770,44652,2025-08-18,3,Not as Expected,16924.05
1867,21794,44697,2025-12-28,1,Size Issue,4856.61
1868,21807,44718,2025-06-27,1,Wrong Item,65693.55
1869,21822,44750,2025-12-09,1,Wrong Item,56205.97
1870,21827,44758,2025-12-04,1,Wrong Item,674.77
1871,21831,44767,2025-01-25,1,Changed Mind,801.78
1872,21840,44787,2025-12-19,2,Changed Mind,17937.32
1873,21860,44827,2025-01-30,1,Wrong Item,6341.53
1874,21861,44831,2025-11-27,1,Wrong Item,3570.23
1875,21907,44932,2025-05-27,1,Damaged,12850.1
1876,21913,44943,2025-11-17,1,Changed Mind,56768.87
1877,21919,44955,2025-12-13,1,Changed Mind,7787.84
1878,21919,44957,2025-12-31,1,Damaged,12086.37
1879,21921,44962,2025-12-11,1,Size Issue,24526.24
1880,21932,44980,2025-09-12,1,Not as Expected,7349.36
1881,21955,45030,2025-11-06,1,Changed Mind,57746.08
1882,21958,45038,2025-09-06,1,Size Issue,9710.9
1883,21971,45063,2025-06-11,1,Size Issue,22154.95
1884,21978,45076,2025-03-15,1,Changed Mind,10294.53
1885,21992,45111,2025-04-06,1,Size Issue,9747.05
1886,22023,45173,2025-06-22,1,Changed Mind,3042.08
1887,22027,45182,2025-07-06,1,Changed Mind,9564.29
1888,22036,45203,2025-12-02,2,Wrong Item,24961.81
1889,22062,45261,2025-02-28,1,Changed Mind,5532.21
1890,22072,45274,2025-12-31,1,Changed Mind,3042.08
1891,22093,45326,2025-08-09,1,Size Issue,11142.13
1892,22099,45335,2025-09-21,1,Changed Mind,8734.47
1893,22103,45339,2025-12-31,1,Damaged,8664.05
1894,22109,45348,2025-11-10,1,Wrong Item,462.42
1895,22113,45352,2025-04-02,1,Changed Mind,10000.45
1896,22114,45357,2025-11-04,1,Size Issue,3483.74
1897,22116,45362,2025-02-14,1,Wrong Item,8095.73
1898,22128,45383,2025-09-29,1,Size Issue,6911.7
1899,22151,45437,2025-09-05,1,Damaged,58195.78
1900,22159,45451,2025-03-20,1,Changed Mind,1815.35
1901,22160,45455,2025-02-10,1,Not as Expected,8551.67
1902,22191,45513,2025-01-30,1,Changed Mind,3483.74
1903,22206,45538,2025-01-29,1,Size Issue,3683.11
1904,22206,45539,2025-02-09,1,Wrong Item,94538.19
1905,22219,45563,2025-04-26,1,Changed Mind,4826.85
1906,22228,45579,2025-05-20,1,Not as Expected,85560.78
1907,22235,45593,2025-09-21,1,Changed Mind,3829.28
1908,22272,45661,2025-04-28,1,Size Issue,15673.42
1909,22279,45676,2025-12-08,1,Changed Mind,416.18
1910,22296,45715,2025-11-06,1,Size Issue,6392.08
1911,22304,45737,2025-03-31,1,Not as Expected,3170.63
1912,22312,45756,2025-12-18,4,Damaged,21761.42
1913,22312,45758,2025-12-16,1,Changed Mind,39817.78
1914,22320,45773,2025-03-12,2,Not as Expected,6687.4
1915,22326,45787,2025-07-19,1,Wrong Item,6360.89
1916,22328,45795,2025-04-03,3,Changed Mind,214121.09
1917,22359,45851,2025-09-02,1,Changed Mind,4710.77
1918,22363,45861,2025-08-23,1,Not as Expected,2607.21
1919,22373,45882,2025-12-31,1,Damaged,12137.91
1920,22390,45910,2025-11-25,1,Damaged,1767.3
1921,22398,45925,2025-02-10,1,Wrong Item,2306.36
1922,22404,45937,2025-10-06,1,Not as Expected,61984.23
1923,22412,45950,2025-12-29,2,Not as Expected,23490.0
1924,22414,45955,2025-06-12,1,Damaged,4477.49
1925,22418,45965,2025-02-08,1,Changed Mind,13783.8
1926,22439,46006,2025-04-18,2,Changed Mind,1564.91
1927,22449,46036,2025-11-02,3,Wrong Item,55277.97
1928,22451,46040,2025-06-01,1,Not as Expected,6392.08
1929,22454,46048,2025-05-02,1,Changed Mind,24761.42
1930,22464,46066,2025-03-09,1,Changed Mind,3575.54
1931,22467,46072,2025-12-30,1,Not as Expected,5532.21
1932,22467,46073,2025-12-31,1,Size Issue,6037.92
1933,22487,46111,2025-10-22,2,Damaged,73157.78
1934,22502,46140,2025-07-23,3,Size Issue,6071.84
1935,22553,46245,2025-10-28,1,Size Issue,2705.98
1936,22563,46265,2025-08-25,1,Wrong Item,9874.66
1937,22578,46303,2025-05-11,3,Changed Mind,128220.46
1938,22605,46357,2025-07-20,1,Size Issue,439.3
1939,22645,46427,2025-05-31,1,Not as Expected,16772.6
1940,22648,46431,2025-04-20,1,Size Issue,10576.4
1941,22686,46492,2025-02-02,1,Size Issue,16292.43
1942,22687,46494,2025-11-05,1,Size Issue,6130.0
1943,22689,46496,2025-08-13,1,Wrong Item,58403.09
1944,22718,46556,2025-06-28,1,Wrong Item,72922.62
1945,22720,46558,2025-11-07,1,Damaged,3034.7
1946,22730,46578,2025-11-17,1,Changed Mind,58403.09
1947,22762,46642,2025-10-05,1,Size Issue,70088.86
1948,22771,46663,2025-04-08,1,Changed Mind,942.84
1949,22776,46671,2025-11-20,1,Changed Mind,14789.39
1950,22800,46715,2025-12-28,1,Wrong Item,1575.33
1951,22809,46729,2025-06-27,1,Changed Mind,11142.13
1952,22814,46745,2025-09-18,1,Size Issue,5989.16
1953,22818,46752,2025-07-24,1,Not as Expected,18386.81
1954,22842,46806,2025-07-14,1,Not as Expected,6379.17
1955,22860,46849,2025-09-16,1,Size Issue,18491.06
1956,22876,46885,2025-01-17,1,Not as Expected,6811.11
1957,22883,46906,2025-10-19,1,Damaged,13713.8
1958,22887,46918,2025-01-27,1,Changed Mind,72922.62
1959,22892,46927,2025-02-22,1,Size Issue,369.94
1960,22926,46990,2025-08-24,1,Damaged,3173.19
1961,22929,46996,2025-05-26,1,Not as Expected,49084.17
1962,22930,47000,2025-12-16,1,Size Issue,16342.34
1963,22936,47013,2025-12-31,2,Damaged,103421.4
1964,22940,47018,2025-11-29,2,Wrong Item,5526.12
1965,22953,47043,2025-05-14,1,Wrong Item,47843.8
1966,22972,47081,2025-10-09,1,Damaged,7902.2
1967,22978,47092,2025-12-22,1,Damaged,7768.72
1968,22990,47111,2025-04-09,1,Not as Expected,72279.48
1969,23004,47139,2025-05-10,1,Wrong Item,11142.13
1970,23007,47145,2025-07-05,1,Wrong Item,2304.3
1971,23011,47154,2025-12-10,1,Size Issue,6547.92
1972,23012,47155,2025-11-19,1,Damaged,48082.67
1973,23017,47167,2025-12-13,1,Damaged,1762.49
1974,23072,47270,2025-08-01,1,Size Issue,6667.39
1975,23075,47276,2025-09-20,1,Changed Mind,17303.65
1976,23119,47367,2025-05-13,3,Wrong Item,19485.6
1977,23140,47405,2025-02-17,1,Size Issue,10738.05
1978,23183,47505,2025-07-28,1,Size Issue,27918.45
1979,23190,47519,2025-07-06,2,Size Issue,107860.85
1980,23195,47529,2025-07-06,1,Size Issue,4164.52
1981,23201,47545,2025-11-14,1,Not as Expected,14951.04
1982,23209,47557,2025-12-31,1,Not as Expected,13342.58
1983,23217,47574,2025-09-09,2,Wrong Item,23457.12
1984,23221,47583,2025-12-18,1,Changed Mind,1251.01
